A,B,IB
3,100000,0
1,1000,0
1,100,0
1,1000,0
2,10000,0
1,100,0
1,1000,0
3,100000,1
3,100000,0
3,100,0
3,100000,0
3,100000,0
3,100,0
2,100,1
1,100,0
3,100000,0
3,100000,0
3,100000,0
1,10,0
3,100000,1
1,100,0
3,100000,0
3,100000,0
2,100,1
3,100,0
2,100,1
1,10,0
3,100000,0
3,100000,1
3,100000,0
1,10,1
3,100,1
3,100,0
2,1000,1
2,100,1
2,100,1
3,100000,0
3,100000,0
3,100,1
3,100000,0
1,100,1
1,100,0
1,100,0
1,1000,0
3,100,0
2,1000,1
1,10,0
1,10,0
3,100000,0
3,100000,0
1,100,1
3,100000,0
3,100000,0
3,100000,0
3,100000,0
2,100,1
3,100000,0
3,100000,1
3,100000,0
3,100000,0
3,100,0
1,100,0
2,100,1
1,100,0
2,1000,1
3,100000,1
3,100000,0
1,1000,0
1,100,0
1,1000,0
3,100000,0
3,100000,1
1,100,0
3,100000,0
3,100000,0
3,100000,0
3,100000,0
3,100,1
3,100,0
1,10,0
3,100,0
2,100,1
3,100,0
3,100,0
3,100000,0
2,100,1
2,10000,1
3,100000,0
1,100,0
1,10,0
3,100000,0
3,100000,0
1,100,0
1,1000,0
1,1000,1
3,100000,0
3,100,0
2,10000,1
2,10000,1
3,100000,0
1,1000,1
3,100000,0
1,10,0
2,100,1
3,100,0
3,100000,0
3,100000,0
2,10000,1
1,100,0
1,1000,0
1,10,0
1,1000,0
3,100000,1
3,100000,0
3,100000,1
1,100,0
2,100,1
1,1000,0
1,100,1
1,10,0
1,10,0
1,10,0
1,1000,0
3,100000,0
2,100,1
3,100000,1
2,10000,1
3,100000,0
1,100,0
3,100000,0
1,100,1
3,100,1
2,100,1
3,100000,0
1,10,0
1,10,1
1,10,1
1,100,0
3,100000,0
1,1000,0
1,1000,0
1,100,0
1,1000,0
2,100,1
1,1000,0
3,100000,1
3,100000,1
2,1000,1
2,1000,1
3,100000,0
3,100,0
3,100000,0
3,100000,0
3,100,0
1,100,0
2,10000,1
2,10000,1
1,100,0
2,1000,1
1,10,0
3,100000,0
2,10000,1
3,100000,0
3,100,0
3,100,0
3,100000,0
3,100000,0
1,100,0
1,1000,1
3,100000,0
3,100000,0
1,100,0
3,100000,0
1,1000,0
1,1000,0
1,1000,0
2,10000,1
3,100000,1
3,100,0
2,100,1
2,10000,0
1,10,0
3,100000,0
3,100000,0
1,1000,0
3,100000,0
1,1000,0
2,100,1
3,100000,0
2,1000,1
1,10,0
1,100,0
3,100000,0
3,100,0
2,10000,1
2,10000,1
1,10,0
1,100,1
3,100000,0
1,1000,0
1,1000,0
1,10,0
1,1000,1
3,100000,0
3,100,0
2,100,1
3,100,0
3,100000,0
3,100000,0
1,1000,0
3,100,0
2,100,1
1,1000,0
3,100000,0
3,100000,1
2,100,1
3,100,0
3,100,0
1,100,0
1,1000,0
3,100000,0
2,10000,1
1,10,0
2,100,1
1,1000,1
3,100000,0
2,1000,1
2,1000,0
3,100000,0
1,1000,0
1,10,1
1,1000,0
2,10000,1
2,1000,1
1,1000,0
1,10,0
1,100,0
2,10000,0
1,100,0
3,100000,0
3,100000,0
1,1000,0
2,10000,1
1,10,1
1,1000,0
3,100,0
3,100000,0
3,100000,0
1,1000,0
3,100000,0
1,1000,0
2,100,1
1,1000,0
1,100,0
1,1000,0
1,1000,0
1,10,0
1,100,1
3,100,0
2,10000,0
1,1000,0
1,1000,0
1,100,0
1,1000,0
1,10,0
1,100,0
1,100,0
1,1000,0
1,1000,1
3,100000,0
1,1000,0
3,100000,0
2,1000,1
1,1000,0
1,1000,0
2,100,0
2,1000,1
1,10,1
1,10,1
3,100000,0
3,100000,0
3,100000,0
1,1000,1
1,1000,0
3,100000,0
1,1000,0
1,10,0
3,100000,1
2,1000,1
3,100000,0
2,100,1
1,100,0
3,100000,0
3,100000,0
3,100,0
1,1000,0
3,100,0
1,1000,0
3,100000,1
1,100,0
1,10,0
1,10,0
3,100000,0
2,100,1
2,100,1
1,1000,1
3,100000,0
1,1000,0
1,1000,0
3,100000,0
3,100000,0
1,1000,0
3,100000,0
3,100000,0
1,10,0
2,10000,1
2,100,1
2,1000,1
3,100000,0
1,1000,0
3,100000,0
2,10000,1
1,1000,0
2,100,0
3,100000,0
1,100,0
3,100000,0
1,1000,0
3,100000,0
1,10,0
1,10,0
3,100000,0
3,100000,0
3,100,0
1,10,0
1,100,0
1,1000,0
1,1000,0
3,100000,0
3,100000,0
3,100000,0
3,100000,0
3,100,0
3,100,0
3,100000,0
2,100,1
1,1000,0
2,100,1
3,100000,0
1,100,0
3,100000,0
3,100000,0
3,100000,1
3,100000,0
1,1000,0
3,100000,0
3,100000,0
1,100,0
1,100,0
1,10,0
1,100,0
2,10000,1
1,1000,0
1,10,1
1,100,0
3,100000,0
2,10000,1
1,1000,0
1,1000,0
1,100,1
3,100000,0
2,10000,1
1,10,0
1,1000,0
3,100000,0
1,10,0
1,1000,0
2,100,1
3,100,0
3,100,0
1,100,0
3,100000,0
3,100000,0
3,100,0
2,100,1
1,10,0
3,10,0
3,100000,0
3,100,0
3,100000,0
1,1000,0
1,1000,0
1,10,0
1,1000,0
3,100000,0
3,100000,0
2,10000,1
2,10000,1
3,100000,0
1,1000,1
3,100000,1
3,100000,0
2,100,0
2,1000,1
1,1000,0
3,100000,0
1,1000,0
3,100,0
1,100,0
3,100000,0
2,1000,1
1,1000,0
1,1000,0
1,100,1
3,100000,0
1,100,0
3,100000,0
3,100000,0
1,1000,0
3,100000,0
1,100,0
3,100000,0
3,100000,0
1,100,0
1,10,0
1,1000,0
1,1000,0
1,10,0
3,100000,0
2,100,1
2,100,1
1,100,0
1,100,0
1,10,1
3,100000,0
3,100000,0
3,100,0
2,10000,1
2,10000,1
2,10000,1
1,100,0
3,100000,0
3,100000,0
1,10,0
3,100000,0
1,1000,0
3,100000,0
1,1000,0
2,10000,1
2,1000,1
1,100,0
1,100,0
2,100,1
1,1000,0
3,100,0
3,100000,0
3,100000,0
1,1000,0
3,100,0
3,100000,0
2,1000,1
1,1000,0
3,100000,0
1,1000,0
3,100000,0
1,1000,0
1,100,0
1,10,0
3,100000,1
3,100000,0
3,100000,1
3,100000,0
3,100000,0
3,100000,0
3,100000,1
3,100000,0
1,100,1
3,100000,0
1,1000,0
3,100000,0
3,100,0
2,1000,1
2,1000,1
2,1000,0
3,100,0
1,1000,0
1,1000,0
1,100,0
3,100000,0
2,1000,1
2,10000,1
2,1000,1
1,10,0
2,10000,1
1,1000,1
3,100000,1
3,100000,0
1,1000,1
1,1000,0
2,1000,1
3,100000,0
3,100000,0
1,1000,0
1,1000,1
2,1000,1
3,100,0
3,100000,0
3,100000,1
1,100,0
1,10,1
1,10,0
1,1000,0
1,1000,1
2,100,1
1,100,0
2,100,1
2,1000,1
1,1000,0
3,100000,0
2,1000,1
3,100000,1
3,100000,0
1,1000,0
1,1000,0
2,10000,1
1,100,0
1,100,0
3,100000,0
2,1000,1
1,1000,0
3,100,0
1,10,0
3,100000,0
3,100000,0
3,100,0
2,1000,1
3,100000,0
1,100,0
1,100,0
1,1000,0
1,100,1
2,100,1
3,100000,0
1,100,0
3,100000,0
3,100000,0
3,100000,0
1,100,0
1,10,0
3,100000,1
1,1000,0
1,1000,0
3,100,0
3,100000,0
1,100,0
1,1000,0
2,10000,1
1,1000,0
2,10000,1
1,1000,1
3,100000,0
3,100000,0
1,100,0
3,100000,0
2,100,1
2,1000,1
2,1000,1
1,1000,0
3,100000,0
3,100000,0
2,100,1
1,100,1
3,100000,0
2,10000,1
3,100000,0
3,100000,0
3,100000,0
1,1000,0
1,1000,0
1,1000,0
3,100000,0
3,100000,0
3,100000,0
2,100,1
3,100000,0
3,100000,0
1,100,1
3,100000,0
1,10,0
3,100000,0
3,100000,0
1,1000,1
3,100000,0
3,100000,1
1,10,0
3,100000,0
2,100,1
3,100000,0
3,100,1
3,100000,0
1,10,0
3,100,0
3,100000,0
1,100,0
2,10000,1
2,10000,1
1,10,0
3,100000,0
2,1000,1
3,100000,0
1,100,0
1,10,0
1,100,0
3,100000,0
1,10,0
3,100000,0
1,100,1
1,1000,0
1,1000,0
3,100000,0
1,100,1
1,1000,0
1,100,0
1,100,0
2,1000,1
1,10,0
3,100000,1
1,100,0
1,10,0
3,100000,1
2,100,1
1,100,0
3,100000,0
2,10000,1
2,10000,1
3,100000,0
2,100,1
3,100000,0
1,1000,0
3,100000,1
1,1000,0
3,100000,0
1,1000,0
1,1000,0
3,100000,0
1,1000,0
3,100000,0
1,10,0
1,100,0
1,100,0
1,1000,0
3,100000,0
2,1000,1
2,10000,1
3,100000,0
3,100000,0
2,1000,1
3,100000,1
3,100000,0
2,100,1
1,1000,0
3,100,0
1,1000,0
3,100000,0
1,1000,0
3,100000,1
1,1000,0
3,100000,0
1,1000,0
3,100000,0
3,100000,0
3,100000,0
1,10,0
3,100000,0
3,100000,0
3,100000,1
1,100,0
2,10000,1
3,100000,0
3,100000,0
1,1000,0
2,1000,1
3,100000,0
2,10000,0
2,10000,1
1,100,0
1,10,1
1,1000,0
1,10,1
2,1000,1
1,100,0
1,100,0
1,1000,0
3,100000,0
1,1000,0
3,100000,1
3,100000,1
2,1000,1
1,1000,0
1,1000,0
1,1000,0
3,100000,0
3,100000,0
1,1000,0
1,1000,0
2,100,1
1,1000,0
2,100,1
3,100000,0
3,100000,0
2,1000,1
1,1000,0
1,1000,1
3,100000,1
3,100000,1
1,100,0
3,100,0
1,1000,0
1,10,0
3,100000,0
1,1000,0
2,1000,1
1,100,1
2,1000,1
2,1000,1
3,100,0
3,100000,0
3,100000,0
1,10,0
3,100000,1
3,100000,1
3,100,0
3,100000,0
3,100000,0
2,100,1
3,100000,0
2,100,0
1,1000,0
1,100,1
1,1000,1
1,10,0
2,1000,0
2,100,1
3,100000,0
3,100000,0
1,1000,1
3,100,0
3,100,0
1,100,1
3,100000,0
2,10000,1
1,1000,0
3,100000,0
1,100,0
3,100000,0
3,100000,1
1,10,0
1,1000,0
3,100000,1
1,100,0
1,1000,0
3,100000,0
3,100000,0
2,10000,1
1,10,1
3,100,0
3,100000,0
1,100,0
3,100000,0
1,1000,1
1,10,0
1,10,0
3,100000,1
3,100000,0
1,100,0
3,100000,0
2,10000,1
1,1000,0
1,100,1
3,100000,0
3,100000,0
3,100000,0
1,1000,0
3,100000,0
1,1000,0
3,100000,0
1,100,0
1,1000,0
1,100,0
1,1000,0
1,1000,0
2,10000,1
3,100000,0
1,100,0
1,100,0
1,100,1
2,1000,1
3,100000,0
1,1000,0
3,100000,0
3,100000,0
3,100000,0
3,100,1
1,1000,0
2,1000,1
3,100,0
1,1000,0
1,1000,0
1,100,1
3,100000,0
3,100,0
3,100000,0
1,1000,1
1,100,1
3,100000,0
1,100,0
3,100,0
3,100000,1
3,100000,1
1,100,0
3,100000,0
1,10,0
1,100,0
1,1000,0
3,100000,0
2,10000,1
1,1000,0
1,10,0
2,1000,1
1,1000,0
3,100000,0
1,1000,0
3,100,0
2,100,1
2,1000,1
3,100000,0
1,1000,0
1,100,0
2,1000,1
1,100,1
3,100,0
2,100,1
3,100000,0
2,1000,1
1,1000,0
3,100,0
1,100,0
1,100,0
2,10000,1
2,1000,1
1,100,1
3,100000,0
1,1000,0
1,1000,0
1,10,1
1,100,0
3,100000,0
3,100000,0
1,1000,0
1,1000,0
3,100000,0
1,100,0
2,10000,1
1,10,0
1,1000,0
3,100000,0
1,1000,0
3,100000,0
3,100,0
3,100,1
3,100,0
1,1000,0
3,100000,0
2,10000,1
3,100000,0
1,10,0
2,1000,1
1,10,0
1,1000,0
1,1000,0
1,10,1
3,100000,0
2,100,1
3,100000,0
2,10000,1
1,100,0
2,1000,1
3,100000,0
3,100000,0
1,1000,0
1,1000,0
2,100,1
1,1000,0
2,10000,1
3,100000,1
3,100000,0
2,1000,0
1,1000,0
3,100,0
1,1000,0
1,100,0
1,100,1
3,100000,1
3,100000,0
3,100000,0
3,100000,0
1,1000,0
3,100000,0
3,100000,0
3,100000,0
2,10000,1
3,100000,1
3,100000,0
1,100,0
1,1000,0
3,100000,0
1,100,0
2,10000,1
1,1000,0
2,1000,1
2,1000,1
2,10000,1
1,10,0
1,1000,0
3,100000,0
1,1000,0
3,100000,0
3,100000,0
1,100,0
3,100000,0
3,100000,0
1,1000,0
1,1000,0
3,100000,0
3,100000,0
3,100000,0
3,100,0
3,100000,0
1,10,0
1,100,0
1,10,1
3,100000,0
3,100000,0
3,100000,0
1,100,0
3,100000,1
2,1000,1
2,10000,1
1,1000,0
1,100,0
1,1000,0
3,100000,0
3,100000,0
1,1000,0
3,100000,0
1,1000,0
1,1000,0
3,100000,1
1,100,1
3,100000,0
3,100000,0
3,100000,1
2,1000,0
3,100,0
2,10000,1
3,100000,0
3,100000,0
3,100000,0
1,10,1
3,100000,0
3,100000,0
1,1000,0
1,1000,0
1,10,0
1,1000,1
2,100,1
1,100,0
1,1000,0
1,100,1
3,100000,0
3,100000,0
3,100,0
1,10,0
1,10,0
3,100,0
1,1000,0
3,100000,0
1,10,0
1,1000,0
3,100000,1
3,100000,0
1,100,1
3,100000,1
1,1000,0
1,1000,0
3,100,0
2,100,1
1,1000,0
1,1000,0
3,100000,1
1,100,0
3,100000,0
1,10,0
1,10,0
3,100,1
2,1000,1
3,100000,1
1,100,0
1,1000,0
1,1000,0
1,10,0
3,100,0
1,100,1
3,100000,0
3,100000,0
3,100000,0
1,100,0
1,100,0
3,100000,1
3,100,0
2,10000,1
2,1000,1
3,100000,0
1,1000,0
3,100000,0
1,10,0
3,100000,1
2,10000,1
3,100000,0
3,100000,1
2,100,1
3,100000,1
2,10000,1
2,100,1
3,100,0
3,100000,0
3,100000,1
1,100,0
1,10,0
1,1000,0
2,100,1
2,100,1
2,100,1
3,100000,0
3,100000,0
3,100000,0
3,100,0
3,100000,0
2,100,1
1,1000,0
1,1000,0
2,100,1
1,1000,0
3,100,0
2,100,1
1,100,0
3,100000,0
2,1000,1
2,100,1
3,100000,0
1,10,0
1,10,0
1,1000,0
3,100,0
3,100000,0
1,1000,0
1,100,0
2,1000,1
3,100000,0
3,100000,1
1,10,0
1,1000,1
1,10,0
2,100,1
1,10,1
2,10000,1
3,100,0
1,1000,0
3,10,0
2,10000,1
3,100,1
3,100,0
2,1000,1
1,100,1
3,100000,0
1,1000,0
1,10,0
3,100000,0
2,1000,1
1,100,1
3,100000,0
3,100000,0
2,100,1
3,100,1
3,100,1
2,10000,1
3,10,0
3,100,0
2,100,1
1,100,1
1,100,0
1,100,1
3,100,1
3,100000,1
3,100,0
3,100000,1
3,100000,1
3,100000,0
2,10000,1
1,100,0
1,1000,0
3,100000,0
1,100,0
1,1000,0
3,100,0
2,10000,1
2,10000,1
1,100,1
1,1000,0
2,10000,1
1,1000,0
2,100,1
3,100000,0
3,100000,0
3,100000,0
2,10000,1
2,1000,1
3,100000,0
2,1000,1
2,1000,0
3,100000,0
1,100,0
2,100,1
1,100,0
1,100,0
3,100000,0
1,1000,1
1,1000,0
3,100000,0
1,100,0
3,100,0
2,10000,1
2,100,1
3,100,0
3,100000,0
1,1000,0
3,100000,0
2,100,1
3,100000,0
3,100000,0
2,10000,1
1,1000,0
1,100,0
2,10000,1
3,100000,0
3,100000,0
3,100000,0
3,100000,0
3,100,0
1,10,0
3,100000,0
3,100000,1
2,100,1
3,100000,0
2,10000,1
3,100000,0
1,1000,0
2,1000,1
1,1000,0
3,100,0
1,1000,0
3,100000,0
1,10,0
1,10,0
3,100000,0
1,1000,0
3,100,0
1,10,0
1,100,1
3,100000,0
1,1000,0
1,10,0
3,100000,0
1,100,0
1,1000,0
1,10,0
1,10,0
3,100000,1
3,100000,0
3,100,0
3,100000,0
3,100000,0
2,100,1
1,1000,1
2,10000,1
1,1000,0
1,1000,0
2,10000,1
2,100,1
3,100000,1
3,100000,0
1,1000,0
3,100000,0
1,1000,0
1,10,0
1,1000,0
2,10000,1
3,100000,0
3,100000,0
1,10,0
2,100,1
3,100000,1
2,1000,1
3,100000,1
1,100,0
3,100000,0
1,100,1
3,100,0
2,1000,1
2,1000,1
3,100000,1
3,100000,0
2,10000,1
1,1000,0
1,1000,0
2,1000,1
2,1000,0
1,1000,0
1,1000,0
3,100000,0
3,100000,0
3,100,0
3,100000,0
2,100,1
1,1000,0
2,10000,1
1,1000,1
3,100000,0
1,10,1
2,10000,1
1,100,0
1,1000,0
2,1000,1
1,1000,1
1,100,0
3,100000,0
2,1000,1
2,10000,1
3,100000,0
3,100000,0
1,100,1
3,100000,1
1,100,0
3,100,0
3,100,0
3,100,1
3,100000,1
1,100,0
3,100000,0
3,100000,0
3,100000,1
1,10,0
2,100,1
3,100000,0
3,100000,0
3,100,0
2,100,1
3,100000,0
1,100,0
2,100,1
3,100000,0
3,100000,0
3,100000,0
1,1000,0
2,1000,1
3,100000,0
2,10000,1
3,100000,0
1,10,0
1,100,1
1,1000,0
1,100,0
1,1000,0
3,100000,0
3,100,0
2,10000,1
3,100000,0
1,100,0
2,100,1
3,100000,0
2,10000,1
1,1000,0
2,100,1
3,100000,0
3,100000,1
3,100000,0
1,1000,0
1,10,0
1,100,0
1,10,0
1,100,0
3,100000,0
1,1000,0
2,1000,1
1,10,0
3,100000,0
3,100000,0
3,100000,0
1,10,0
1,1000,0
1,1000,0
2,10000,1
3,100000,0
1,1000,0
1,100,0
1,100,0
1,1000,0
1,1000,1
2,1000,1
1,1000,0
1,100,0
1,1000,0
2,10000,1
3,100000,0
3,100000,0
2,10000,1
3,100,0
3,100000,0
3,100,0
1,1000,0
1,10,0
1,10,0
1,1000,0
2,100,1
3,100000,0
1,1000,0
3,100000,0
1,1000,0
1,1000,0
3,100000,0
1,100,0
1,1000,0
2,100,0
3,100,0
3,100000,0
2,10000,1
3,100000,0
3,100000,0
1,10,1
2,100,1
3,100000,0
1,1000,0
3,100,0
3,100,0
1,1000,0
1,1000,0
3,100000,0
3,100000,0
3,100000,0
3,100000,0
3,100000,0
2,10000,1
3,100,0
2,100,1
1,100,1
3,100000,0
2,1000,1
3,100000,0
2,10000,1
1,1000,0
3,100,0
1,1000,0
1,10,0
3,100000,0
3,100000,0
2,1000,1
1,100,0
1,100,0
2,10000,1
3,100000,0
1,1000,1
3,100000,0
3,100,0
3,100000,0
1,1000,0
1,1000,0
2,10000,1
2,100,1
1,1000,1
3,100000,0
2,100,1
2,10000,1
3,100000,0
1,1000,0
1,10,0
1,10,0
1,1000,1
2,10000,1
3,100000,0
3,100000,0
1,10,0
2,10000,1
2,1000,0
2,100,0
1,10,1
3,100000,0
1,1000,0
1,1000,1
1,10,0
3,100000,0
3,100000,0
2,1000,1
3,100000,0
1,100,1
1,100,0
1,100,0
2,100,1
3,100000,0
2,10000,1
3,100000,0
3,100000,0
3,100000,0
1,1000,0
3,100000,0
1,1000,0
1,1000,0
1,1000,0
2,10000,1
1,1000,0
3,100000,0
1,1000,1
3,100,0
1,100,0
3,100000,0
3,100000,0
2,1000,1
1,100,0
2,100,1
1,1000,0
3,100000,1
3,10,1
3,100000,0
1,1000,0
1,1000,0
3,100000,0
3,100000,0
1,100,0
1,10,0
3,100,0
3,100000,0
2,100,1
1,100,0
1,1000,0
2,1000,1
1,100,1
3,100000,0
3,100000,0
1,10,0
1,100,0
3,100000,0
1,10,0
3,100000,0
2,10000,1
3,100000,0
2,10000,1
1,1000,0
1,1000,0
1,1000,1
3,100000,0
3,100000,0
3,100000,0
3,100,0
2,1000,1
1,1000,0
1,1000,0
2,1000,1
3,100000,0
3,100000,0
3,100,0
1,100,0
3,100000,0
3,100000,0
1,100,0
3,100000,0
2,1000,1
1,100,0
1,100,1
1,10,0
3,100000,0
3,100,0
1,1000,0
3,100000,0
3,100,0
3,100000,0
1,100,0
3,100000,0
1,1000,0
1,1000,1
1,1000,0
1,1000,0
2,10000,1
3,100000,0
2,10000,1
3,100000,0
3,100000,0
3,100000,1
3,100000,0
2,10000,1
1,1000,0
1,100,0
1,100,0
2,100,1
1,1000,0
3,100000,0
1,100,0
2,1000,1
2,1000,1
3,100000,0
2,10000,1
2,1000,1
3,100,0
3,100,0
1,1000,0
2,1000,1
2,1000,0
1,100,0
3,100,0
3,100000,0
2,100,1
1,1000,0
2,1000,1
3,100000,0
1,1000,0
2,1000,1
3,100000,0
1,1000,0
1,10,0
2,1000,1
3,100,1
3,100000,0
2,10000,0
1,100,0
1,100,1
1,10,0
1,10,0
2,1000,1
3,100000,0
3,100000,0
3,100000,0
3,100000,0
1,1000,0
2,100,1
3,100000,0
3,100000,0
3,100000,0
3,100000,0
1,100,1
1,1000,0
2,10000,1
3,100000,0
3,100000,0
2,10000,1
3,100,0
2,1000,1
3,100000,0
3,100000,1
1,100,0
2,10000,1
3,100000,0
3,100000,0
2,1000,1
1,100,0
1,10,1
1,100,0
3,100000,0
1,10,0
1,100,0
1,10,0
3,100000,1
2,100,1
3,100000,0
2,10000,1
1,1000,0
1,1000,0
3,100000,0
3,100000,0
3,100,0
3,100000,0
1,1000,0
3,100000,0
1,100,0
2,10000,1
2,100,1
2,1000,1
1,1000,1
1,1000,1
3,100000,0
1,100,0
1,1000,0
1,1000,0
1,100,1
3,100000,1
3,100000,0
1,1000,0
3,100,0
1,1000,0
3,100,0
2,10000,1
1,10,0
1,1000,0
3,100000,0
3,100000,0
3,100000,0
3,100000,0
2,10000,1
3,100000,0
2,10000,1
3,100000,0
2,1000,1
2,100,1
3,100000,0
1,100,0
1,1000,0
1,10,0
1,100,0
2,10000,1
1,1000,0
1,100,0
3,100000,0
3,100000,0
1,10,0
2,100,1
1,100,0
1,1000,0
1,1000,0
3,100000,0
1,100,0
1,1000,0
3,100000,0
3,100000,1
1,1000,0
3,100000,0
3,100000,1
2,10000,1
2,10000,1
3,100000,0
3,100000,0
3,100,0
3,100000,0
2,10000,1
1,100,0
1,1000,0
3,100,0
1,1000,0
3,100,0
3,100000,0
1,1000,0
3,100000,0
3,100000,1
3,100000,0
3,100,0
3,100000,0
3,100,0
1,10,1
3,100000,0
1,1000,0
2,100,0
3,100000,0
3,100000,1
2,1000,1
1,1000,0
1,1000,0
1,100,0
3,100000,0
1,100,0
2,100,1
3,100000,0
1,1000,0
1,1000,0
3,100000,0
1,1000,0
1,1000,0
2,10000,0
1,100,0
3,100000,0
1,1000,0
1,1000,0
1,1000,0
3,100000,0
1,10,0
3,100,0
1,1000,0
1,1000,0
3,100000,0
1,1000,1
3,100000,0
2,10000,1
3,100,0
3,100000,0
3,100000,0
1,1000,0
3,100000,0
2,1000,1
3,100000,1
1,1000,0
2,100,1
3,100000,0
3,100000,0
3,100000,0
3,100000,0
3,100000,0
3,100000,0
1,1000,0
3,100000,0
1,1000,0
1,100,0
2,1000,0
3,100,0
3,100000,0
1,10,0
1,1000,1
3,100000,0
1,1000,1
1,100,1
1,100,0
1,1000,0
3,100000,0
3,100000,0
1,1000,0
1,10,0
3,100000,1
3,100000,0
1,100,0
3,100,0
1,100,0
1,1000,1
3,100000,1
1,1000,0
1,1000,1
3,100000,0
1,100,0
1,10,0
1,100,0
2,100,1
2,100,1
1,1000,1
3,100000,0
3,100000,0
1,1000,1
3,100000,1
1,100,0
1,100,0
1,1000,0
1,1000,1
3,100000,0
2,100,1
3,100,0
2,1000,1
1,10,0
3,100,0
3,100,0
2,10000,1
3,100000,0
3,100000,1
3,100000,0
2,10000,1
3,100000,0
1,1000,0
1,100,0
3,100000,0
1,100,0
3,100000,0
2,10000,1
3,100000,0
3,100000,0
2,100,1
1,1000,0
1,10,0
1,100,1
1,100,0
2,10000,1
2,10000,1
1,1000,0
1,100,0
2,10000,1
1,100,0
1,1000,0
1,100,1
1,1000,0
1,10,1
1,1000,0
3,100000,1
3,100000,0
3,100,0
1,1000,0
3,100000,0
3,100000,1
3,100000,0
3,100000,1
3,100000,0
2,100,1
1,100,0
3,100000,0
1,1000,0
3,100000,1
1,100,0
1,1000,0
3,100,0
1,10,0
3,100000,0
1,100,0
3,100,1
3,100,0
1,1000,0
1,10,0
1,1000,1
2,1000,1
1,10,1
3,100000,0
1,100,0
1,1000,0
3,100000,0
2,10000,1
3,100000,0
1,1000,0
3,100000,0
3,100,0
1,1000,0
3,100000,0
1,1000,0
1,10,0
2,10000,1
3,100000,1
3,100000,0
1,10,0
3,100000,0
3,100000,0
2,100,1
2,1000,1
3,100000,0
2,10000,1
2,100,1
3,100000,0
2,10000,1
3,100000,0
1,1000,0
2,10000,1
3,100000,0
3,100000,0
3,100000,0
2,10000,1
2,10000,0
1,100,1
3,100,0
2,100,1
3,100000,0
1,100,0
1,100,0
3,100000,0
3,100000,1
1,100,0
3,100000,0
3,100000,0
3,100000,0
1,100,0
1,1000,0
3,100000,0
1,1000,0
3,100,0
3,100000,0
3,100000,0
3,100000,0
3,100000,0
1,10,0
3,100000,0
1,100,1
2,1000,1
3,100000,0
2,100,1
1,1000,0
3,100000,0
3,100000,0
3,100,0
2,10000,1
3,100,0
3,100000,0
3,100,0
3,100000,0
3,100000,0
1,100,0
1,10,0
1,100,0
3,100000,0
3,100,1
3,100000,0
2,10000,1
3,100000,0
3,100000,1
3,100000,0
3,100,0
3,100000,0
3,100000,0
3,100000,0
1,100,0
1,100,0
3,100,0
2,10000,1
3,100000,0
3,100000,0
3,100,0
1,1000,0
3,100000,0
2,100,1
3,100000,0
3,100,0
1,1000,0
3,100,0
2,10000,1
1,100,0
2,10000,1
1,100,0
1,100,0
1,10,0
2,10000,1
3,100000,1
1,10,0
3,100000,0
1,1000,0
3,100000,1
3,100000,0
2,100,1
1,1000,0
1,1000,1
3,100000,1
3,100000,0
1,1000,0
3,100,1
3,100000,0
1,100,0
3,100000,0
3,100000,0
3,100,0
3,100000,0
1,1000,0
2,10000,1
3,100000,0
2,1000,1
1,1000,0
3,100000,0
3,100000,0
2,1000,1
2,100,1
2,1000,1
2,1000,1
3,100000,0
3,100000,1
3,100000,0
3,100000,0
3,100000,0
1,100,0
2,10000,1
2,1000,1
3,100000,0
2,1000,0
3,100000,1
2,100,1
3,100000,1
1,1000,0
3,100000,0
2,1000,1
2,10000,1
2,1000,1
2,100,1
3,100000,0
3,100000,0
1,1000,0
1,100,0
2,100,1
1,1000,0
2,1000,0
3,100,0
3,100000,0
1,100,0
3,100000,0
2,1000,1
2,1000,1
3,100,1
2,10000,1
2,10000,0
2,1000,1
3,100000,0
3,100,0
3,100000,0
1,1000,1
2,10000,1
1,1000,0
3,100,0
1,1000,0
1,100,0
3,100,0
3,100,0
3,100000,0
3,100000,0
3,100000,0
1,1000,0
1,10,0
1,1000,0
2,10000,1
1,10,0
3,100000,0
3,100,0
3,100000,0
3,100,0
1,100,0
1,100,0
1,1000,0
3,100000,0
2,10000,1
2,10000,1
1,1000,1
3,100,0
3,100000,0
3,100000,0
1,10,0
1,1000,0
1,10,0
3,100,0
3,100000,0
2,1000,1
2,10000,1
3,100000,0
1,1000,0
3,100000,0
3,100000,1
3,100000,1
2,10000,1
3,100000,0
3,100000,0
3,100000,0
1,1000,1
1,10,0
1,1000,0
1,1000,0
2,100,1
3,100,0
1,100,0
1,10,1
1,10,0
1,10,0
1,1000,1
3,100,0
1,1000,0
3,100000,0
3,100,1
3,100000,0
3,100000,1
3,100000,0
2,1000,1
3,100000,1
1,100,0
3,100000,0
2,10000,1
1,1000,0
3,100000,0
3,100,0
2,10000,1
2,10000,1
3,100000,0
3,100000,0
1,10,0
1,1000,0
1,1000,0
3,100000,1
2,100,1
1,100,0
1,10,0
1,100,0
2,1000,1
1,1000,0
1,10,1
1,1000,0
1,1000,1
1,1000,0
3,100000,0
1,1000,0
2,100,1
1,10,0
2,1000,0
1,1000,0
1,10,0
3,100000,0
2,100,1
2,100,1
3,100000,0
3,100000,0
3,100,0
3,100000,1
3,100,1
1,100,1
2,10000,1
