A,B,C
12,103,4
35,350,3
46,13,3
35,103,3
12,350,3
35,56,2
12,103,3
1,350,1
24,350,1
1,56,4
1,13,4
35,56,4
1,350,4
1,56,1
24,350,2
12,13,3
35,56,2
24,200,1
12,13,2
1,13,4
35,13,3
1,13,1
1,13,3
24,103,2
23,13,3
12,56,3
35,56,3
35,103,3
24,56,1
46,13,4
46,200,1
24,103,4
46,56,1
46,56,3
46,13,4
24,200,2
1,13,4
1,13,4
23,200,2
46,350,4
46,200,4
1,13,3
1,103,2
24,200,2
1,56,4
46,56,4
12,200,1
12,350,3
1,103,1
12,350,1
1,350,2
24,103,1
35,13,4
46,56,1
12,200,2
23,13,1
35,200,2
12,13,3
35,13,4
23,13,1
46,13,4
46,56,2
1,103,1
1,350,1
46,56,2
35,200,3
24,13,3
46,56,4
1,13,4
35,13,3
12,13,1
23,103,1
35,13,3
12,13,3
24,350,2
1,56,4
12,350,1
12,13,3
12,56,3
1,13,4
1,103,1
24,13,4
12,13,4
24,13,1
12,103,1
12,56,2
35,13,3
46,13,3
1,350,4
1,13,4
35,56,3
12,56,4
35,13,1
12,350,2
24,103,1
46,103,3
35,56,1
12,200,3
1,56,3
35,200,1
46,13,4
12,13,2
24,56,2
24,13,1
35,13,4
35,350,1
35,13,2
1,56,3
35,13,3
24,350,2
12,350,2
12,56,3
35,13,4
24,200,1
24,13,3
46,56,1
24,56,2
35,13,1
23,103,1
35,350,1
1,13,2
35,56,2
35,103,1
46,350,3
1,103,3
46,13,4
1,103,3
1,103,3
12,13,3
1,200,4
24,200,1
12,13,3
23,200,1
12,350,1
35,56,4
35,13,3
24,56,1
1,56,1
24,350,1
1,13,4
35,13,3
46,13,4
35,56,1
12,13,2
1,13,1
24,350,2
46,103,4
23,350,2
1,13,4
35,56,3
35,56,4
1,56,4
1,103,1
24,103,1
46,103,3
1,103,4
1,56,3
23,350,1
1,13,3
12,13,4
1,13,3
46,56,1
46,13,3
35,56,3
46,13,3
12,56,1
12,350,1
46,13,3
1,103,2
12,13,1
12,13,2
23,56,3
46,13,3
24,13,1
12,103,1
24,350,1
46,13,3
1,13,4
23,13,1
46,13,4
12,200,3
12,13,2
46,13,4
24,200,4
35,56,3
35,56,1
24,13,1
12,350,2
1,13,3
35,103,3
35,56,3
12,350,2
35,56,1
1,350,4
1,200,2
24,103,1
23,56,2
23,350,2
1,56,1
12,56,1
24,103,1
1,103,3
1,56,1
12,103,3
12,56,1
23,103,2
12,56,1
35,13,4
1,13,4
12,13,2
12,103,1
12,350,2
35,13,1
12,13,4
1,13,4
12,56,2
46,56,4
12,103,4
35,13,4
35,13,3
1,103,3
35,350,3
46,350,2
35,13,3
46,103,4
12,56,4
46,56,3
12,200,2
1,56,4
12,103,1
12,13,1
46,13,4
46,350,4
23,56,1
1,350,2
24,56,2
46,350,2
23,13,3
1,56,1
46,13,3
1,350,2
1,200,4
1,103,4
1,56,3
46,350,3
1,13,1
46,350,2
46,13,1
23,13,2
1,56,4
24,350,2
35,350,4
35,200,2
1,56,4
35,350,4
35,103,3
1,350,4
12,350,2
1,13,4
35,13,4
23,103,1
24,56,1
1,56,4
23,56,1
46,350,2
46,103,3
46,200,4
12,13,1
35,13,3
24,350,1
12,103,1
1,13,4
23,13,4
23,350,2
1,350,1
23,13,1
24,13,3
35,13,3
46,200,4
12,56,1
12,350,2
1,56,2
12,13,3
35,13,3
24,13,3
1,13,3
23,103,4
46,350,2
46,13,3
1,13,4
24,200,2
12,13,1
35,13,4
46,56,3
23,200,2
24,350,1
23,103,1
46,13,3
12,13,4
24,56,1
12,350,4
24,56,1
1,13,3
12,13,2
12,103,1
1,13,4
1,13,4
1,350,3
12,56,2
1,13,4
46,56,3
12,200,2
1,13,4
46,13,3
35,13,4
1,56,4
35,13,3
35,56,4
1,13,4
35,13,3
46,350,2
12,13,3
46,13,4
23,103,1
35,13,4
24,350,2
46,13,4
12,56,4
46,103,4
46,13,3
23,350,4
12,13,4
24,13,2
46,13,4
24,200,1
35,13,2
46,13,3
46,103,4
23,103,2
46,350,3
12,13,3
12,350,2
35,103,1
35,350,2
12,350,1
1,13,4
12,350,2
23,103,2
24,200,2
35,200,3
23,350,2
1,56,4
24,56,4
35,200,4
46,350,2
12,200,1
35,200,1
23,350,4
12,56,3
1,13,1
12,56,3
12,56,3
1,56,2
12,56,3
12,56,4
1,13,4
12,103,1
1,13,3
12,350,2
12,103,3
24,13,4
35,103,1
1,200,2
46,13,4
12,13,1
35,13,3
12,13,3
12,13,3
12,200,3
1,350,4
1,103,4
12,103,2
1,350,1
23,56,1
46,200,4
35,56,1
12,350,2
1,103,2
1,103,1
35,13,1
1,13,1
12,350,2
46,13,3
35,350,1
23,350,1
35,350,2
46,13,3
12,13,4
1,56,4
35,56,1
1,13,4
1,13,3
12,56,4
35,200,1
35,103,1
12,56,2
24,13,3
12,13,3
35,13,3
35,13,1
35,56,3
24,56,2
12,56,1
23,103,1
12,13,1
24,56,1
1,56,4
24,350,1
1,13,4
12,200,3
35,350,3
35,13,1
24,56,1
1,13,4
35,13,1
1,13,1
35,350,4
1,13,3
46,350,3
46,13,4
24,56,4
12,350,2
1,13,4
1,350,4
24,13,4
1,13,4
1,13,4
1,103,1
46,103,1
46,56,3
46,13,1
24,13,4
12,13,3
35,13,3
46,56,4
35,13,3
46,13,4
12,200,1
35,56,3
1,350,3
46,350,4
12,350,3
46,13,3
46,103,3
12,350,1
35,13,3
35,103,3
35,56,3
46,56,2
46,56,4
1,200,4
12,56,1
12,13,3
46,13,4
1,56,4
1,13,3
35,13,1
12,13,3
1,13,3
1,13,4
24,13,3
35,13,3
46,13,2
1,13,4
46,56,4
35,56,3
46,56,4
35,13,4
12,350,3
1,350,2
12,103,1
23,13,1
35,13,3
1,103,2
1,350,2
46,56,2
35,13,3
24,350,1
35,13,1
12,200,2
35,13,1
1,13,4
12,350,1
1,13,4
35,56,1
35,56,1
46,56,3
12,13,2
1,200,4
46,13,3
35,56,1
46,200,3
35,13,4
1,13,4
46,13,3
46,13,4
24,13,4
1,13,4
35,56,3
1,350,3
23,350,1
1,56,4
1,13,1
12,13,3
23,13,4
46,13,3
12,350,2
23,350,2
1,13,4
35,56,3
35,200,3
35,13,4
46,13,3
46,13,3
35,13,3
35,56,4
23,200,3
1,56,1
12,103,1
1,350,1
1,56,1
35,350,2
12,103,2
1,13,3
35,13,3
24,103,1
35,200,4
35,13,4
12,350,3
12,13,4
35,350,2
1,103,3
12,13,1
1,200,3
46,200,4
1,13,4
1,56,2
46,103,3
1,350,4
1,350,3
23,103,1
24,56,1
12,103,4
1,13,4
23,350,2
46,13,4
35,200,4
23,200,1
12,200,2
1,13,4
12,103,3
35,200,2
24,350,1
1,13,4
1,13,3
46,13,4
35,56,4
12,13,4
46,103,4
35,56,4
12,200,2
35,103,3
12,13,3
12,350,1
35,13,3
12,13,1
46,13,4
12,13,1
46,200,1
24,200,1
24,350,2
24,350,1
1,200,3
35,13,4
46,103,4
35,13,3
1,13,4
35,13,3
46,13,3
46,13,3
24,56,3
12,13,3
12,350,1
24,56,1
23,56,4
1,13,4
35,200,2
24,56,2
24,103,2
1,103,4
12,200,3
46,56,4
12,13,3
1,13,4
35,56,2
35,200,3
1,200,4
12,13,4
46,200,3
12,13,4
12,13,4
1,350,4
35,13,3
1,13,1
1,13,1
35,56,1
12,200,1
35,350,4
46,103,4
46,13,4
35,103,1
35,13,3
1,56,4
46,13,4
1,56,1
1,13,3
35,13,3
46,13,4
12,103,2
12,13,4
24,13,1
24,13,4
35,56,1
12,103,3
23,13,4
1,350,4
1,13,4
12,13,3
23,56,1
12,200,4
23,350,2
1,13,3
35,56,3
1,13,3
1,350,2
35,350,1
12,350,3
35,103,3
12,56,1
35,200,1
12,350,2
24,350,1
23,200,2
12,350,2
23,350,2
1,350,4
1,56,1
12,103,1
35,13,4
12,13,3
46,56,4
35,13,3
1,13,3
12,13,1
46,56,3
35,13,3
23,103,2
46,56,1
12,103,1
46,200,4
1,103,1
1,56,3
23,103,1
23,103,1
46,13,4
35,103,3
46,13,1
1,200,4
12,350,4
23,103,1
12,13,3
1,56,4
1,13,3
1,13,4
46,13,4
12,350,1
35,103,4
35,13,3
1,350,2
46,56,4
12,103,4
46,350,3
46,350,2
12,13,3
12,56,3
12,13,3
46,56,4
1,13,4
46,103,4
46,56,3
24,13,3
12,13,1
35,200,3
35,13,1
23,200,1
1,13,1
35,13,4
46,13,1
12,56,3
1,13,3
12,13,3
46,13,3
35,200,3
35,13,3
12,13,4
1,13,4
1,56,4
35,13,3
23,13,4
23,350,1
46,13,4
46,350,3
46,13,4
24,56,1
46,103,1
1,13,1
1,13,4
46,56,3
23,13,3
1,13,3
12,56,4
35,13,1
12,200,1
24,350,1
35,350,1
12,350,1
35,103,3
46,13,4
46,103,2
35,13,4
1,56,4
35,13,3
35,13,3
1,56,1
46,350,2
46,103,4
46,350,3
35,13,3
46,13,4
12,13,3
46,13,3
35,103,4
35,56,3
46,56,4
35,13,3
35,13,4
46,13,4
46,103,1
12,13,4
35,56,3
46,13,3
1,200,1
12,200,3
24,200,1
12,56,1
35,103,1
35,103,3
46,13,3
46,350,4
1,13,4
1,200,4
1,350,2
12,350,2
12,350,2
12,200,3
12,103,2
46,200,2
35,13,4
35,13,3
1,56,4
35,13,4
12,103,3
46,103,2
12,350,2
35,13,3
35,13,3
23,56,1
35,56,3
1,56,4
1,13,4
35,13,3
1,350,4
12,350,4
35,13,1
1,13,4
23,350,1
24,13,1
24,56,2
1,13,1
35,200,3
23,103,3
12,56,3
24,200,1
46,103,1
35,13,4
1,200,1
35,13,4
12,56,1
46,56,4
1,13,4
23,13,1
23,103,2
46,200,4
12,13,3
46,350,4
24,13,1
24,13,1
1,56,4
1,13,3
1,13,3
23,200,2
23,103,1
35,56,2
24,200,1
1,200,4
46,350,3
35,103,3
12,13,4
12,350,3
24,350,1
12,13,4
1,350,4
1,350,4
12,56,4
12,13,3
46,350,2
35,13,4
35,56,1
12,56,3
12,200,4
24,200,1
46,200,1
12,13,3
12,350,1
35,56,3
12,13,4
12,56,1
1,13,1
12,56,3
1,350,4
12,13,3
1,103,3
1,103,3
23,350,2
12,200,1
23,13,4
1,13,4
46,350,4
1,13,4
12,350,4
23,13,1
12,13,3
35,13,3
46,13,3
23,350,1
35,56,4
1,13,4
46,13,3
12,56,3
1,200,4
35,13,4
35,56,3
35,13,1
35,13,3
24,350,2
35,13,3
1,350,3
35,200,4
46,13,3
1,13,4
46,13,4
24,13,1
1,350,4
1,56,4
46,103,1
12,56,4
35,13,3
46,13,4
24,56,1
35,13,4
12,13,2
35,56,4
35,13,3
23,13,1
1,56,2
1,13,2
12,13,3
12,13,4
24,350,2
12,13,4
1,103,4
46,103,3
35,13,4
23,13,3
1,103,1
12,200,2
23,13,1
35,13,4
12,13,4
24,200,1
46,350,3
35,13,4
12,13,1
46,103,1
46,56,4
46,13,4
35,200,2
24,13,3
24,56,3
12,56,3
1,350,4
12,13,3
46,13,4
23,13,4
35,13,3
12,103,3
12,56,4
35,13,1
46,13,4
35,13,3
35,13,3
46,350,4
12,13,4
35,13,3
46,13,3
12,103,2
35,13,3
23,56,1
35,56,3
12,56,2
35,13,3
46,200,4
12,56,1
12,103,4
23,350,2
1,13,3
12,56,1
23,103,1
1,103,4
35,200,3
46,200,4
35,13,3
35,13,3
46,13,4
23,350,1
35,56,4
46,56,2
12,13,4
35,103,3
35,13,4
23,103,2
1,13,4
1,13,3
46,56,4
23,13,4
1,13,4
46,56,3
35,200,3
12,350,2
46,56,3
35,350,1
46,200,2
46,13,3
12,13,3
35,200,3
35,13,4
35,200,2
35,13,3
46,56,4
1,13,4
12,13,4
35,350,2
35,13,3
1,350,1
35,200,2
24,56,3
1,13,4
23,13,1
23,13,1
23,56,1
23,200,1
35,56,4
12,350,2
23,200,2
35,13,4
46,13,4
12,350,2
12,56,4
12,103,1
1,13,1
46,13,4
23,56,1
23,200,1
46,13,3
35,56,3
12,350,3
23,200,1
46,56,4
12,56,1
1,350,1
12,56,4
12,200,3
23,56,2
24,350,3
12,350,1
35,350,1
35,13,3
12,103,3
24,56,1
12,13,4
35,56,1
1,56,4
12,13,4
1,13,3
46,13,3
46,350,2
35,13,3
35,350,1
35,350,2
12,56,3
46,13,3
12,13,4
1,13,3
1,13,4
1,13,3
24,200,1
35,200,4
35,350,1
35,200,3
24,103,2
24,13,1
23,350,1
35,350,2
12,200,1
46,56,4
12,103,1
1,13,4
46,103,4
12,200,4
1,13,4
1,350,2
46,13,4
23,13,4
1,13,4
12,13,4
46,13,4
46,13,3
12,103,1
23,103,2
35,200,2
46,350,2
24,350,2
23,56,1
12,56,2
1,13,1
46,350,2
1,350,4
35,200,2
12,13,2
46,200,4
1,13,4
1,56,2
46,200,2
1,200,4
35,56,1
46,56,4
1,350,4
12,56,2
1,13,4
1,103,1
24,13,3
46,13,4
46,13,4
23,103,1
1,200,3
23,103,2
12,56,2
12,56,1
12,350,2
12,13,1
24,56,1
35,200,1
46,13,3
35,350,2
1,103,4
46,103,3
23,13,1
12,13,4
35,56,4
23,103,1
1,350,2
35,13,3
24,13,1
35,13,3
12,56,1
46,350,3
12,13,3
46,350,1
1,350,4
46,350,2
12,13,4
23,350,2
35,200,4
46,13,3
1,13,2
46,350,2
1,350,2
12,350,1
1,350,3
35,350,4
12,13,4
46,13,1
46,13,4
46,350,4
1,200,1
1,56,2
24,56,1
46,13,3
35,350,1
35,13,3
1,56,3
24,13,4
35,200,4
24,103,1
35,200,1
35,200,3
1,56,4
23,103,2
46,13,4
24,13,3
35,13,3
12,13,3
12,200,1
1,350,2
1,103,1
1,103,2
46,56,3
35,13,4
1,56,4
46,13,3
46,103,4
46,13,3
46,13,3
35,56,4
35,56,2
12,13,1
1,56,3
24,13,1
23,56,1
46,13,4
1,13,4
1,13,3
12,13,3
23,350,1
12,13,1
12,56,4
1,350,1
46,13,4
35,200,2
35,103,1
35,350,4
1,13,4
24,13,3
46,56,4
12,350,2
1,103,4
23,350,1
12,56,4
46,103,3
46,200,4
46,13,3
12,13,3
35,103,1
24,13,1
46,103,4
24,350,2
12,56,1
12,13,3
24,13,3
35,200,3
35,13,3
24,56,1
23,200,2
12,350,1
46,13,3
46,56,3
1,13,4
35,350,4
46,200,3
1,13,2
24,350,2
1,13,1
46,350,4
46,13,4
46,350,4
46,103,3
24,350,1
46,350,3
24,350,1
12,103,1
46,13,4
23,56,2
12,103,4
1,13,1
35,13,3
23,350,2
12,103,1
12,13,2
23,103,2
46,13,4
35,200,3
24,56,2
12,13,3
1,13,3
1,103,3
1,13,4
12,13,3
1,13,1
1,13,4
1,13,4
46,13,3
12,13,4
12,103,1
1,200,4
12,200,3
1,56,1
35,103,4
35,56,4
12,103,4
35,200,2
24,56,2
12,103,1
12,350,2
46,350,1
35,103,3
12,56,1
35,13,3
12,350,2
23,350,1
24,350,1
46,13,4
46,13,4
23,13,3
24,350,2
46,13,4
1,13,1
12,13,4
12,56,2
46,13,3
46,13,4
46,13,2
1,200,4
12,13,1
46,103,4
1,103,3
35,350,1
12,350,2
24,103,1
23,103,1
24,350,2
12,200,1
23,13,1
12,103,1
35,13,4
23,200,2
24,13,1
24,103,1
1,350,4
46,13,4
46,350,2
12,103,3
1,103,1
46,13,3
1,13,1
35,56,1
46,13,4
23,350,2
12,200,1
1,56,1
46,13,4
35,200,1
1,13,4
46,13,3
12,200,3
1,13,4
46,13,4
23,200,4
12,13,4
35,13,3
12,350,1
46,56,3
12,350,2
35,200,3
35,350,1
23,103,1
12,350,1
35,13,4
46,56,1
46,56,3
35,13,4
46,13,3
23,56,4
35,56,4
1,13,4
46,13,4
23,200,1
1,13,4
12,350,2
12,13,3
24,56,1
1,350,1
1,56,1
46,13,4
46,13,4
1,56,4
46,56,4
46,350,4
46,13,4
24,56,4
1,13,4
1,13,3
1,350,4
46,13,1
1,13,4
12,56,3
1,350,2
35,56,4
24,200,1
12,56,1
35,13,3
46,56,4
46,103,3
1,13,3
35,13,3
1,13,4
35,350,4
1,13,1
46,200,3
35,13,1
23,103,1
12,13,3
46,350,2
23,13,1
35,103,3
12,13,3
23,13,1
1,350,1
46,200,4
24,56,1
35,13,1
24,13,2
1,13,4
46,56,3
12,13,3
12,56,1
23,350,1
1,56,4
24,103,1
12,56,1
35,13,1
24,350,1
46,56,3
23,13,1
12,13,3
46,13,4
24,103,1
12,56,1
12,200,4
46,13,4
12,350,2
12,56,3
24,103,1
12,103,1
35,200,2
1,103,3
46,13,4
46,103,3
35,350,1
12,13,1
35,13,3
23,13,3
35,13,3
24,13,3
35,13,3
1,350,2
24,13,2
1,13,4
23,56,1
23,56,1
1,56,4
24,56,1
35,56,3
46,103,1
35,103,2
24,13,1
23,13,4
23,13,1
46,56,3
35,200,1
23,200,1
46,200,4
46,13,3
24,56,1
35,350,4
1,13,4
46,13,4
12,56,3
24,13,1
46,350,3
1,56,3
46,13,3
12,13,3
35,56,4
12,103,3
23,103,1
12,200,2
35,56,3
46,13,4
12,13,3
12,103,3
46,13,4
12,350,2
46,350,1
35,56,3
12,350,2
23,13,3
46,103,2
1,103,3
46,103,3
12,103,4
35,13,3
23,350,4
35,56,3
35,13,4
1,56,4
46,56,4
1,56,4
46,103,4
1,350,2
23,56,2
1,13,3
35,13,4
23,13,1
12,56,1
12,103,4
24,13,1
1,350,2
24,13,3
23,200,2
35,103,1
1,200,4
23,13,1
23,200,2
24,56,1
12,56,1
12,13,2
23,56,4
23,350,2
1,56,3
24,350,1
35,56,1
1,13,4
23,56,1
46,350,3
35,56,4
1,103,1
24,350,3
12,56,4
1,56,4
23,56,1
46,13,4
46,350,4
46,200,3
24,56,1
35,13,3
35,13,4
46,13,4
1,56,1
1,200,2
35,103,3
46,13,4
12,13,2
35,103,1
1,350,1
12,13,3
1,13,3
35,103,1
35,13,3
12,13,3
24,56,1
35,13,1
35,13,3
23,13,1
46,13,4
35,13,3
23,13,3
12,200,2
1,56,4
46,103,3
35,103,1
12,13,3
35,13,3
12,350,1
46,56,1
24,13,1
12,350,1
12,350,1
12,13,1
46,56,3
24,13,1
23,103,1
1,13,4
35,103,1
1,13,4
46,103,4
46,200,3
35,13,3
46,13,3
1,200,2
46,13,4
46,13,3
1,103,1
1,103,4
46,13,4
35,103,1
1,56,3
1,56,3
35,13,3
23,200,2
1,13,3
12,56,2
12,103,4
12,56,4
1,13,3
46,350,4
24,13,1
46,103,4
46,13,3
12,56,2
35,350,2
46,13,4
1,103,1
1,200,3
46,200,3
35,13,3
46,103,1
46,13,4
24,350,2
12,13,3
1,56,4
12,200,2
35,56,3
1,350,1
23,13,2
46,103,4
1,13,4
1,200,4
12,200,4
46,200,4
1,350,4
24,103,1
1,200,1
46,350,3
46,13,4
35,350,2
35,56,3
12,56,1
1,13,4
24,13,3
46,56,3
46,13,1
12,56,1
23,350,2
24,56,1
46,350,4
12,13,1
23,103,1
1,13,1
12,56,2
24,350,1
46,56,3
12,56,4
24,103,1
46,13,4
35,13,3
12,13,4
46,13,4
12,350,1
1,13,4
12,103,1
35,103,1
35,103,3
1,350,1
1,56,4
24,13,1
1,13,1
23,103,1
24,350,1
12,350,2
23,13,3
35,13,3
24,200,2
12,103,1
12,200,2
46,56,2
24,56,1
12,350,3
12,350,3
46,13,3
12,13,4
12,350,3
35,200,3
1,56,4
35,13,3
46,56,4
12,103,3
24,103,2
1,103,1
24,13,1
12,200,3
12,103,2
35,103,1
1,56,4
24,56,1
12,56,2
12,350,2
23,200,2
1,200,4
12,13,3
35,103,3
1,200,4
23,13,1
12,350,2
46,350,3
24,13,1
1,13,4
24,350,2
46,350,2
46,13,4
23,350,1
24,13,1
1,103,2
46,13,4
1,56,1
12,350,4
12,13,3
23,200,1
1,13,4
46,56,4
12,200,4
46,13,3
24,13,3
1,13,1
35,350,3
23,13,3
46,103,3
46,13,3
1,200,2
35,200,3
1,13,3
35,13,1
1,103,4
35,56,3
35,13,3
35,13,4
35,350,2
35,13,3
46,13,4
35,56,4
1,200,4
23,56,2
46,56,4
1,200,4
35,56,3
1,13,2
12,13,2
46,103,4
12,200,4
46,103,1
23,350,2
1,13,4
23,350,1
24,103,1
12,56,2
1,200,4
23,13,1
1,13,4
35,103,3
1,13,4
46,103,4
35,13,3
24,103,3
24,56,1
46,13,4
23,350,2
35,200,4
24,13,1
1,13,1
1,200,4
12,13,4
1,13,1
46,200,1
35,200,1
24,56,1
1,13,4
46,56,3
46,13,3
12,56,1
23,103,4
12,350,4
12,13,1
24,350,1
35,13,1
46,56,3
12,13,3
23,103,1
12,13,1
46,13,3
35,13,3
24,350,2
12,103,3
23,13,1
12,56,1
23,103,2
12,103,1
35,13,1
1,56,4
12,13,4
46,13,4
35,13,3
23,56,3
46,200,4
1,13,4
46,13,4
46,13,4
12,13,3
35,13,4
1,13,4
1,200,3
46,200,3
23,350,2
12,13,2
23,13,3
1,13,1
35,13,1
23,56,1
1,350,1
1,13,3
12,13,1
35,350,4
1,56,1
1,56,1
12,56,4
35,103,1
46,13,3
35,13,3
1,350,2
1,13,4
1,56,1
24,350,1
46,56,1
1,103,1
1,350,2
12,350,3
24,56,2
1,13,4
46,103,2
35,200,1
35,350,2
23,200,1
46,56,4
35,103,2
23,103,1
12,56,3
46,13,3
12,350,1
1,56,1
35,13,3
35,13,3
24,13,1
1,103,1
35,200,3
35,56,3
12,56,2
46,350,3
1,13,1
1,13,4
46,13,3
12,56,2
1,13,3
24,103,1
12,103,2
35,103,3
12,103,1
12,56,1
1,350,1
46,350,1
23,350,3
46,56,4
12,103,1
1,13,4
12,350,2
46,13,4
12,13,3
46,56,4
46,103,3
23,103,1
24,350,1
12,56,1
35,103,2
12,13,3
12,13,3
35,56,4
46,13,3
46,56,4
12,200,1
23,56,2
12,350,4
35,13,3
46,13,4
12,13,3
1,13,3
24,350,2
12,13,4
12,200,4
35,13,3
1,13,4
12,13,3
46,103,4
35,56,3
24,103,2
12,56,3
46,13,3
1,13,1
1,13,1
12,56,1
12,200,4
1,13,4
46,13,4
46,13,2
1,350,2
35,200,3
1,350,2
23,350,1
1,200,4
46,56,4
1,13,4
23,56,2
46,13,4
35,56,3
1,350,4
35,13,3
23,200,2
35,200,4
1,103,1
1,56,4
35,13,3
24,13,1
35,350,3
12,200,2
24,103,1
46,13,4
1,350,4
24,13,4
12,56,3
1,13,1
35,13,4
1,56,2
12,56,1
12,350,4
35,56,2
46,103,3
24,56,1
23,56,2
46,13,4
1,13,4
46,200,4
46,13,4
24,13,3
12,103,3
46,13,3
12,13,3
12,13,3
1,56,1
46,56,1
46,350,2
1,56,1
12,103,3
23,200,2
46,13,3
1,13,4
1,13,3
46,13,3
12,350,1
35,13,3
23,350,2
23,350,2
35,56,4
12,13,4
12,13,3
46,13,3
1,13,4
24,200,2
23,103,1
35,350,4
23,13,1
35,56,3
35,56,3
1,13,3
23,13,4
35,13,4
24,56,1
35,13,3
23,350,2
46,350,2
46,13,3
46,13,4
1,13,4
46,103,3
46,56,3
24,13,1
46,103,4
46,13,4
12,13,3
12,13,4
35,350,4
24,13,1
12,103,3
46,13,4
35,13,1
12,56,2
12,103,1
12,56,4
23,13,1
46,200,4
46,13,4
1,13,1
12,56,3
23,350,4
35,200,3
24,13,1
46,200,2
46,56,3
1,200,1
12,350,2
35,350,2
35,13,3
46,200,3
12,103,3
46,103,4
23,13,1
12,13,1
1,13,3
35,103,3
12,13,4
1,350,4
46,56,4
12,56,2
35,200,2
46,350,1
35,103,2
46,103,4
12,13,4
23,103,3
24,56,2
35,200,3
46,56,3
12,56,3
12,200,4
1,200,4
1,350,4
35,350,1
46,13,4
46,13,4
12,350,1
1,13,3
1,13,4
1,200,4
46,13,4
23,13,4
46,56,4
1,13,4
1,13,4
46,13,3
23,200,4
12,56,2
35,103,1
35,350,3
46,200,2
24,13,4
1,56,4
46,13,3
12,56,1
1,56,1
35,56,2
35,56,3
12,13,1
35,13,3
35,13,4
35,56,3
12,13,4
1,13,3
12,13,3
23,13,4
12,13,4
1,13,4
12,350,2
46,103,4
1,56,4
23,13,1
1,350,4
1,13,4
35,13,3
23,200,1
1,13,4
35,350,4
46,13,3
12,13,3
1,13,1
12,56,3
46,103,4
12,56,3
35,13,4
1,13,3
1,200,4
1,350,2
1,13,3
46,56,3
12,13,3
1,350,4
23,200,2
46,13,2
12,13,1
1,200,2
23,350,2
12,13,3
24,13,1
35,350,1
46,103,4
46,13,4
35,13,3
1,350,1
24,13,1
23,200,1
46,13,3
1,200,4
1,103,1
12,200,4
23,13,4
12,103,4
23,56,2
35,56,2
12,350,2
46,13,1
46,13,4
24,56,4
1,350,3
12,56,3
35,200,1
12,350,4
12,103,1
35,13,4
12,56,1
24,350,2
23,103,1
46,13,2
12,103,1
23,103,1
1,103,3
46,350,4
12,350,2
46,13,4
1,56,4
46,13,4
46,350,4
23,56,1
35,103,1
24,350,2
46,13,3
23,200,2
35,350,2
1,103,1
46,56,1
12,350,2
12,200,1
12,13,2
12,56,1
12,13,3
1,13,4
46,13,3
12,103,2
12,350,4
12,56,3
1,13,1
1,56,4
1,13,4
35,200,4
35,103,4
35,200,1
23,103,1
35,56,2
46,350,4
35,13,3
12,103,4
35,13,4
46,103,4
12,56,3
35,13,3
24,13,3
46,350,3
46,13,4
1,56,1
46,13,4
46,200,4
1,13,4
12,13,1
23,200,2
35,103,3
46,13,3
46,103,3
12,200,3
12,13,3
46,200,4
46,56,3
24,13,1
1,13,3
46,200,1
46,56,4
12,13,3
1,350,1
1,200,4
1,13,4
35,13,4
12,13,3
1,103,2
12,103,1
12,350,4
1,56,4
46,56,3
23,103,1
1,56,4
23,13,1
35,56,1
35,350,3
12,13,3
12,13,1
23,103,1
46,103,4
1,56,3
35,200,3
24,56,3
12,13,4
1,56,1
12,350,1
46,103,3
1,56,3
12,350,1
23,350,1
1,200,1
23,350,2
12,56,1
1,13,4
1,56,3
1,103,4
1,13,4
1,13,1
46,56,4
35,13,3
46,13,1
12,350,1
23,103,1
1,200,4
12,56,3
24,350,1
35,200,3
24,56,1
1,13,4
1,350,2
23,13,1
46,56,1
24,13,1
1,56,4
23,13,3
12,350,2
12,350,2
12,200,2
12,56,2
35,350,2
46,13,3
1,103,4
12,350,3
1,56,4
23,103,1
1,13,4
46,13,3
1,13,4
12,56,3
46,103,4
46,13,3
23,56,1
12,200,3
12,200,2
23,200,1
46,13,4
1,13,4
23,200,2
46,200,3
12,13,4
35,13,3
12,350,4
1,13,4
23,350,1
46,13,3
46,56,3
24,350,2
46,13,1
23,56,2
24,56,1
35,56,4
24,13,1
24,13,4
23,200,2
1,13,3
35,13,3
46,56,4
23,13,2
46,13,3
46,13,4
23,350,2
1,56,4
35,13,3
1,56,4
35,13,4
12,103,1
1,103,4
12,200,4
46,56,1
35,56,3
35,56,4
1,350,4
35,13,3
35,13,3
46,200,4
12,200,2
1,13,2
1,56,4
24,56,3
35,56,4
12,13,1
24,350,1
12,103,1
1,13,4
1,13,4
12,13,3
23,350,1
35,56,2
1,350,2
46,200,4
23,200,2
12,350,3
46,13,4
46,13,3
35,13,3
35,13,1
35,13,1
35,13,3
1,56,2
46,13,1
24,103,1
46,13,3
12,56,4
12,103,4
35,56,4
46,13,3
1,13,4
1,56,4
12,13,3
1,103,1
46,56,4
24,13,1
46,13,3
12,350,2
35,56,4
35,13,3
35,13,3
12,13,3
24,350,2
1,56,1
1,13,4
24,200,1
35,13,4
12,56,1
46,200,3
12,13,3
24,350,2
1,200,3
35,200,3
1,13,4
46,103,4
46,13,3
24,103,2
23,56,1
24,350,1
1,103,1
35,13,1
23,103,1
24,13,3
12,13,3
35,13,2
35,103,1
46,13,1
24,350,2
35,103,1
24,56,1
46,13,4
12,350,4
46,103,4
46,200,2
23,13,1
35,13,1
12,103,4
1,103,3
