A,B,C_star
2,10,7.0
2,10,4.0
2,100,
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
1,10,
1,10,
1,100,4.0
2,10,4.0
1,100,4.0
2,100,
2,10,7.0
2,10,4.0
2,10,4.0
1,10,
2,100,
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
1,10,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,7.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
1,100,7.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
1,100,7.0
2,10,7.0
1,100,4.0
2,10,4.0
2,10,7.0
1,10,
2,10,4.0
2,10,4.0
1,100,4.0
1,100,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
1,10,
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,7.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
1,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,7.0
2,100,
2,10,4.0
1,100,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
1,100,7.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,7.0
1,100,4.0
2,10,4.0
2,10,7.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,100,
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,100,
2,10,4.0
2,100,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,100,
1,100,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,7.0
2,10,4.0
2,100,
2,10,4.0
1,10,
2,10,4.0
1,10,
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
1,100,7.0
1,100,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,10,
1,100,4.0
1,100,4.0
1,100,4.0
1,10,
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
1,100,4.0
2,10,4.0
1,10,
1,100,7.0
2,10,4.0
2,10,7.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,7.0
2,10,4.0
2,10,7.0
2,100,
2,10,4.0
1,10,
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,7.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
1,100,4.0
1,100,4.0
2,100,
2,10,7.0
2,10,4.0
1,100,4.0
1,100,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,7.0
1,100,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
1,100,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,100,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,7.0
2,100,
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,100,
2,100,
2,10,7.0
1,100,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,7.0
1,10,
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,7.0
2,10,4.0
2,10,4.0
1,10,
2,10,7.0
1,100,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,7.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,100,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,100,
2,10,4.0
1,10,
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
1,100,4.0
2,10,4.0
1,10,
2,10,4.0
2,100,
2,100,
2,10,4.0
2,10,7.0
1,10,4.0
1,100,4.0
2,10,7.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
1,10,
1,100,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
1,10,
1,100,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,7.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
1,100,7.0
1,100,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
1,10,
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,100,
1,100,7.0
1,100,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
1,100,4.0
1,10,
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
1,100,4.0
2,100,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,7.0
2,100,
2,10,7.0
1,100,4.0
2,10,4.0
1,10,
2,10,7.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
1,10,
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,10,
1,100,4.0
1,100,7.0
1,100,4.0
2,10,4.0
1,10,
1,100,4.0
2,100,
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,100,
2,10,4.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,7.0
2,100,
1,100,4.0
2,100,
2,10,4.0
2,10,4.0
2,100,
1,100,7.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
1,10,
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
1,10,4.0
2,10,7.0
1,100,4.0
2,100,
2,10,4.0
1,100,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,7.0
1,100,7.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,7.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,7.0
1,100,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,7.0
2,10,4.0
1,100,7.0
2,10,4.0
1,100,4.0
1,10,
2,10,7.0
1,100,4.0
1,100,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,7.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
1,100,4.0
1,100,7.0
2,10,4.0
2,100,
2,10,7.0
2,10,7.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
1,100,4.0
2,100,7.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,7.0
1,100,7.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,7.0
2,100,
2,100,
2,10,4.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,7.0
1,100,7.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,10,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
1,100,4.0
2,10,4.0
1,10,
2,10,4.0
2,10,7.0
2,10,4.0
1,100,4.0
2,100,
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
1,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
1,100,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,100,
2,100,
2,10,4.0
2,10,4.0
2,10,7.0
2,10,7.0
2,10,4.0
1,10,
2,10,7.0
2,10,7.0
2,10,7.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
1,100,4.0
2,10,7.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,10,
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,10,
2,10,4.0
2,10,4.0
1,10,
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
1,10,
2,10,4.0
1,100,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,100,
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,7.0
1,10,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,7.0
1,10,
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
1,10,
2,100,
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
1,10,
1,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,7.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,100,
1,100,7.0
1,10,
2,10,7.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,4.0
1,100,4.0
1,100,7.0
2,100,
1,10,
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
1,100,7.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,10,
2,10,4.0
1,100,4.0
2,10,7.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,7.0
1,100,4.0
2,10,4.0
1,10,
2,10,4.0
2,100,
1,100,4.0
2,10,7.0
2,10,7.0
1,10,
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,100,
2,10,4.0
1,10,
2,10,4.0
2,10,4.0
2,10,7.0
1,100,4.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,7.0
2,10,4.0
2,10,4.0
1,10,
1,10,
1,100,4.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
1,100,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
1,100,4.0
1,10,
1,100,7.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,7.0
2,10,7.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
1,100,4.0
2,10,4.0
1,10,4.0
1,100,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
1,100,7.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,7.0
2,100,4.0
1,100,4.0
1,100,4.0
2,10,4.0
1,100,4.0
2,10,4.0
1,10,
1,100,4.0
1,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,100,
1,100,4.0
2,10,7.0
1,100,4.0
2,100,
2,10,7.0
2,10,4.0
2,10,7.0
1,100,4.0
2,10,7.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,7.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,10,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,10,
2,100,
1,100,7.0
1,100,7.0
2,10,7.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,7.0
1,100,4.0
2,10,7.0
2,100,
2,100,
2,10,4.0
1,100,4.0
1,100,7.0
1,10,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
1,10,
2,10,7.0
2,10,7.0
2,10,4.0
2,10,7.0
1,100,4.0
2,10,7.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,7.0
2,100,
2,10,4.0
2,10,4.0
1,100,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,7.0
2,10,7.0
1,100,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
1,100,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,100,
2,100,
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
1,10,
1,10,
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,100,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,7.0
1,100,4.0
2,10,4.0
1,100,7.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,7.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,7.0
2,10,4.0
2,100,
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
1,100,4.0
1,10,
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
1,100,4.0
2,10,4.0
2,10,7.0
2,10,7.0
1,100,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,7.0
2,10,7.0
1,100,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,10,
1,100,4.0
2,10,7.0
1,10,
2,10,4.0
2,10,4.0
1,10,
2,10,7.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
1,100,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
1,100,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,7.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
1,100,4.0
2,10,7.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
1,10,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
1,100,4.0
2,10,4.0
2,100,
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,100,7.0
1,100,4.0
1,100,4.0
2,100,
2,10,4.0
2,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
1,10,
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,7.0
2,10,4.0
2,100,
2,10,4.0
2,10,7.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
2,100,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
1,100,4.0
2,10,4.0
2,100,
2,10,7.0
1,100,4.0
1,100,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,7.0
2,10,7.0
2,100,
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
1,10,
2,10,4.0
1,10,
2,10,4.0
1,100,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,100,
1,100,7.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,7.0
1,100,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,7.0
1,10,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
1,100,4.0
1,100,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,7.0
2,10,4.0
2,100,
2,10,7.0
2,100,4.0
2,100,
2,10,7.0
2,10,4.0
2,100,
2,10,7.0
2,10,4.0
2,10,7.0
2,10,4.0
1,100,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,10,
2,100,
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
1,10,
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
1,100,7.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,100,4.0
2,10,4.0
2,10,4.0
1,100,7.0
1,100,4.0
2,100,
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,7.0
2,10,7.0
1,100,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,100,
2,10,4.0
2,100,
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,7.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
1,10,
2,10,7.0
2,10,7.0
1,100,7.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
1,100,4.0
2,10,7.0
1,100,7.0
1,100,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,7.0
1,100,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,7.0
1,100,7.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
2,100,
1,100,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
1,10,
2,10,4.0
2,10,4.0
2,10,7.0
1,100,4.0
2,100,
1,100,7.0
2,10,4.0
1,10,
1,100,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
1,100,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,100,7.0
2,100,
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,7.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
1,100,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
1,10,7.0
1,100,4.0
2,10,4.0
2,10,4.0
1,10,
1,100,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
1,100,7.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,4.0
1,100,4.0
2,10,4.0
2,100,
1,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,100,
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,100,
2,10,4.0
2,10,4.0
2,100,4.0
2,10,4.0
2,10,7.0
2,10,4.0
1,10,
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
1,100,4.0
2,10,4.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,4.0
2,10,4.0
2,100,
1,100,4.0
1,100,7.0
1,100,4.0
1,100,4.0
1,100,4.0
2,10,7.0
2,10,4.0
2,10,7.0
2,10,4.0
2,10,7.0
2,10,7.0
2,10,4.0
